Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card
SQT-07286-736,08-Dec-2019,87726-16941-QW,A-M-1,6,Nevsa Fields,0,United States,Ara,M,1.0 kg,$11.25,$67.50,Arabica,Medium,No
QDU-45390-361,28-Nov-2021,03677-09134-BC,E-M-0.5,1,Chance Rowthorn,crowthornc3@msn.com,United States,Exc,M,0.5 kg,$8.25,$8.25,Excelsa,Medium,No
RUJ-30649-712,11-Mar-2022,93224-71517-WV,L-L-0.2,2,Orly Ryland,orylandc4@deviantart.com,United States,Lib,L,0.2 kg,$4.76,$9.51,Liberica,Light,Yes
WSV-49732-075,17-Jan-2021,76263-95145-GJ,L-D-2.5,1,Willabella Abramski,0,United States,Lib,D,2.5 kg,$29.79,$29.79,Liberica,Dark,No
VJF-46305-323,18-Jan-2019,68555-89840-GZ,L-D-0.5,2,Morgen Seson,msesonck@census.gov,United States,Lib,D,0.5 kg,$7.77,$15.54,Liberica,Dark,No
CXD-74176-600,07-Apr-2019,70624-19112-AO,E-L-0.5,4,Chickie Ragless,craglessc7@webmd.com,Ireland,Exc,L,0.5 kg,$8.91,$35.64,Excelsa,Light,No
ADX-50674-975,03-Feb-2021,58916-61837-QH,A-M-2.5,4,Freda Hollows,fhollowsc8@blogtalkradio.com,United States,Ara,M,2.5 kg,$25.88,$103.50,Arabica,Medium,Yes
RRP-51647-420,18-Apr-2019,89292-52335-YZ,E-D-1,3,Livy Lathleiff,llathleiffc9@nationalgeographic.com,Ireland,Exc,D,1.0 kg,$12.15,$36.45,Excelsa,Dark,Yes
PKJ-99134-523,07-Jul-2021,77284-34297-YY,R-L-0.5,5,Koralle Heads,kheadsca@jalbum.net,United States,Rob,L,0.5 kg,$7.17,$35.85,Robusta,Light,No
FZQ-29439-457,23-Feb-2021,50449-80974-BZ,E-L-0.2,5,Theo Bowne,tbownecb@unicef.org,Ireland,Exc,L,0.2 kg,$4.46,$22.28,Excelsa,Light,Yes
USN-68115-161,10-Aug-2021,08120-16183-AW,E-M-0.2,6,Rasia Jacquemard,rjacquemardcc@acquirethisname.com,Ireland,Exc,M,0.2 kg,$4.13,$24.75,Excelsa,Medium,No
IXU-20263-532,15-Nov-2019,68044-89277-ML,L-M-2.5,2,Kizzie Warman,kwarmancd@printfriendly.com,Ireland,Lib,M,2.5 kg,$33.47,$66.93,Liberica,Medium,Yes
CBT-15092-420,17-Dec-2019,71364-35210-HS,L-M-0.5,1,Wain Cholomin,wcholomince@about.com,United Kingdom,Lib,M,0.5 kg,$8.73,$8.73,Liberica,Medium,Yes
PKQ-46841-696,18-Mar-2020,37177-68797-ON,R-M-0.5,3,Arleen Braidman,abraidmancf@census.gov,United States,Rob,M,0.5 kg,$5.97,$17.91,Robusta,Medium,No
XDU-05471-219,06-Jun-2022,60308-06944-GS,R-L-0.5,1,Pru Durban,pdurbancg@symantec.com,Ireland,Rob,L,0.5 kg,$7.17,$7.17,Robusta,Light,No
NID-20149-329,20-May-2021,49888-39458-PF,R-D-0.2,2,Antone Harrold,aharroldch@miibeian.gov.cn,United States,Rob,D,0.2 kg,$2.69,$5.37,Robusta,Dark,No
SVU-27222-213,11-Jan-2021,60748-46813-DZ,L-L-0.2,5,Sim Pamphilon,spamphilonci@mlb.com,Ireland,Lib,L,0.2 kg,$4.76,$23.78,Liberica,Light,No
RWI-84131-848,22-Feb-2019,16385-11286-NX,R-D-2.5,2,Mohandis Spurden,mspurdencj@exblog.jp,United States,Rob,D,2.5 kg,$20.59,$41.17,Robusta,Dark,Yes
GUU-40666-525,24-Nov-2021,68555-89840-GZ,A-L-0.2,3,Morgen Seson,msesonck@census.gov,United States,Ara,L,0.2 kg,$3.89,$11.66,Arabica,Light,No
SCN-51395-066,18-Jan-2022,72164-90254-EJ,L-L-0.5,4,Nalani Pirrone,npirronecl@weibo.com,United States,Lib,L,0.5 kg,$9.51,$38.04,Liberica,Light,No
ULA-24644-321,13-Aug-2021,67010-92988-CT,R-D-2.5,4,Reube Cawley,rcawleycm@yellowbook.com,Ireland,Rob,D,2.5 kg,$20.59,$82.34,Robusta,Dark,Yes
EOL-92666-762,11-Jan-2020,15776-91507-GT,L-L-0.2,2,Stan Barribal,sbarribalcn@microsoft.com,Ireland,Lib,L,0.2 kg,$4.76,$9.51,Liberica,Light,Yes
AJV-18231-334,05-Jul-2020,23473-41001-CD,R-D-2.5,2,Agnes Adamides,aadamidesco@bizjournals.com,United Kingdom,Rob,D,2.5 kg,$20.59,$41.17,Robusta,Dark,No
ZQI-47236-301,25-Jul-2019,23446-47798-ID,L-L-0.5,5,Carmelita Thowes,cthowescp@craigslist.org,United States,Lib,L,0.5 kg,$9.51,$47.55,Liberica,Light,No
ZCR-15721-658,26-May-2022,28327-84469-ND,A-M-1,4,Rodolfo Willoway,rwillowaycq@admin.ch,United States,Ara,M,1.0 kg,$11.25,$45.00,Arabica,Medium,No
QEW-47945-682,10-Jan-2020,42466-87067-DT,L-L-0.2,5,Alvis Elwin,aelwincr@privacy.gov.au,United States,Lib,L,0.2 kg,$4.76,$23.78,Liberica,Light,No
PSY-45485-542,17-May-2019,62246-99443-HF,R-D-0.5,3,Araldo Bilbrook,abilbrookcs@booking.com,Ireland,Rob,D,0.5 kg,$5.37,$16.11,Robusta,Dark,Yes
BAQ-74241-156,24-Jul-2020,99869-55718-UU,R-D-0.2,4,Ransell McKall,rmckallct@sakura.ne.jp,United Kingdom,Rob,D,0.2 kg,$2.69,$10.74,Robusta,Dark,Yes
BVU-77367-451,20-Oct-2020,77421-46059-RY,A-D-1,5,Borg Daile,bdailecu@vistaprint.com,United States,Ara,D,1.0 kg,$9.95,$49.75,Arabica,Dark,Yes
TJE-91516-344,22-Sep-2019,49894-06550-OQ,E-M-1,2,Adolphe Treherne,atrehernecv@state.tx.us,Ireland,Exc,M,1.0 kg,$13.75,$27.50,Excelsa,Medium,No
LIS-96202-702,07-Jun-2020,72028-63343-SU,L-D-2.5,4,Annetta Brentnall,abrentnallcw@biglobe.ne.jp,United Kingdom,Lib,D,2.5 kg,$29.79,$119.14,Liberica,Dark,No
VIO-27668-766,15-Dec-2019,10074-20104-NN,R-D-2.5,1,Dick Drinkall,ddrinkallcx@psu.edu,United States,Rob,D,2.5 kg,$20.59,$20.59,Robusta,Dark,Yes
ZVG-20473-043,06-Dec-2020,71769-10219-IM,A-D-0.2,3,Dagny Kornel,dkornelcy@cyberchimps.com,United States,Ara,D,0.2 kg,$2.99,$8.96,Arabica,Dark,Yes
KGZ-56395-231,06-Dec-2021,22221-71106-JD,A-D-0.5,1,Rhona Lequeux,rlequeuxcz@newyorker.com,United States,Ara,D,0.5 kg,$5.97,$5.97,Arabica,Dark,No
CUU-92244-729,11-Jul-2020,99735-44927-OL,E-M-1,3,Julius Mccaull,jmccaulld0@parallels.com,United States,Exc,M,1.0 kg,$13.75,$41.25,Excelsa,Medium,Yes
EHE-94714-312,28-Jun-2021,27132-68907-RC,E-L-0.2,5,Ailey Brash,abrashda@plala.or.jp,United States,Exc,L,0.2 kg,$4.46,$22.28,Excelsa,Light,Yes
RTL-16205-161,05-Apr-2022,90440-62727-HI,A-M-0.5,1,Alberto Hutchinson,ahutchinsond2@imgur.com,United States,Ara,M,0.5 kg,$6.75,$6.75,Arabica,Medium,Yes
GTS-22482-014,24-Mar-2022,36769-16558-SX,L-M-2.5,4,Lamond Gheeraert,0,United States,Lib,M,2.5 kg,$33.47,$133.86,Liberica,Medium,Yes
DYG-25473-881,08-Feb-2020,10138-31681-SD,A-D-0.2,2,Roxine Drivers,rdriversd4@hexun.com,United States,Ara,D,0.2 kg,$2.99,$5.97,Arabica,Dark,No
HTR-21838-286,11-Feb-2022,24669-76297-SF,A-L-1,2,Heloise Zeal,hzeald5@google.de,United States,Ara,L,1.0 kg,$12.95,$25.90,Arabica,Light,No
KYG-28296-920,02-Jul-2020,78050-20355-DI,E-M-2.5,1,Granger Smallcombe,gsmallcombed6@ucla.edu,Ireland,Exc,M,2.5 kg,$31.63,$31.63,Excelsa,Medium,Yes
NNB-20459-430,25-Jul-2022,79825-17822-UH,L-M-0.2,2,Daryn Dibley,ddibleyd7@feedburner.com,United States,Lib,M,0.2 kg,$4.37,$8.73,Liberica,Medium,No
FEK-14025-351,19-Mar-2021,03990-21586-MQ,E-L-0.2,6,Gardy Dimitriou,gdimitrioud8@chronoengine.com,United States,Exc,L,0.2 kg,$4.46,$26.73,Excelsa,Light,Yes
AWH-16980-469,11-May-2020,27493-46921-TZ,L-M-0.2,6,Fanny Flanagan,fflanagand9@woothemes.com,United States,Lib,M,0.2 kg,$4.37,$26.19,Liberica,Medium,No
ZPW-31329-741,08-Jun-2019,27132-68907-RC,R-D-1,6,Ailey Brash,abrashda@plala.or.jp,United States,Rob,D,1.0 kg,$8.95,$53.70,Robusta,Dark,Yes
ZPW-31329-741,08-Jun-2019,27132-68907-RC,E-M-2.5,4,Ailey Brash,abrashda@plala.or.jp,United States,Exc,M,2.5 kg,$31.63,$126.50,Excelsa,Medium,Yes
ZPW-31329-741,08-Jun-2019,27132-68907-RC,E-M-0.2,1,Ailey Brash,abrashda@plala.or.jp,United States,Exc,M,0.2 kg,$4.13,$4.13,Excelsa,Medium,Yes
UBI-83843-396,09-Oct-2019,58816-74064-TF,R-L-1,2,Nanny Izhakov,nizhakovdd@aol.com,United Kingdom,Rob,L,1.0 kg,$11.95,$23.90,Robusta,Light,No
VID-40587-569,20-Feb-2021,09818-59895-EH,E-D-2.5,5,Stanly Keets,skeetsde@answers.com,United States,Exc,D,2.5 kg,$27.95,$139.73,Excelsa,Dark,Yes
KBB-52530-416,21-Nov-2019,06488-46303-IZ,L-D-2.5,2,Orion Dyott,0,United States,Lib,D,2.5 kg,$29.79,$59.57,Liberica,Dark,Yes
ISJ-48676-420,10-Oct-2021,93046-67561-AY,L-L-0.5,6,Keefer Cake,kcakedg@huffingtonpost.com,United States,Lib,L,0.5 kg,$9.51,$57.06,Liberica,Light,No
MIF-17920-768,05-Aug-2021,68946-40750-LK,R-L-0.2,6,Morna Hansed,mhanseddh@instagram.com,Ireland,Rob,L,0.2 kg,$3.59,$21.51,Robusta,Light,Yes
CPX-19312-088,31-Jul-2020,38387-64959-WW,L-M-0.5,6,Franny Kienlein,fkienleindi@trellian.com,Ireland,Lib,M,0.5 kg,$8.73,$52.38,Liberica,Medium,Yes
RXI-67978-260,19-Sep-2020,48418-60841-CC,E-D-1,6,Klarika Egglestone,kegglestonedj@sphinn.com,Ireland,Exc,D,1.0 kg,$12.15,$72.90,Excelsa,Dark,No
LKE-14821-285,03-May-2020,13736-92418-JS,R-M-0.2,5,Becky Semkins,bsemkinsdk@unc.edu,Ireland,Rob,M,0.2 kg,$2.99,$14.93,Robusta,Medium,Yes
LRK-97117-150,08-Jul-2019,33000-22405-LO,L-L-1,6,Sean Lorenzetti,slorenzettidl@is.gd,United States,Lib,L,1.0 kg,$15.85,$95.10,Liberica,Light,No
IGK-51227-573,26-Oct-2019,46959-60474-LT,L-D-0.5,2,Bob Giannazzi,bgiannazzidm@apple.com,United States,Lib,D,0.5 kg,$7.77,$15.54,Liberica,Dark,No
ZAY-43009-775,27-Sep-2020,73431-39823-UP,L-D-0.2,6,Kendra Backshell,0,United States,Lib,D,0.2 kg,$3.89,$23.31,Liberica,Dark,No
EMA-63190-618,28-Feb-2022,90993-98984-JK,E-M-0.2,1,Uriah Lethbrig,ulethbrigdo@hc360.com,United States,Exc,M,0.2 kg,$4.13,$4.13,Excelsa,Medium,Yes
FBI-35855-418,16-Sep-2020,06552-04430-AG,R-M-0.5,6,Sky Farnish,sfarnishdp@dmoz.org,United Kingdom,Rob,M,0.5 kg,$5.97,$35.82,Robusta,Medium,No
TXB-80533-417,28-Oct-2020,54597-57004-QM,L-L-1,2,Felicia Jecock,fjecockdq@unicef.org,United States,Lib,L,1.0 kg,$15.85,$31.70,Liberica,Light,No
MBM-00112-248,02-Sep-2019,50238-24377-ZS,L-L-1,5,Currey MacAllister,0,United States,Lib,L,1.0 kg,$15.85,$79.25,Liberica,Light,Yes
EUO-69145-988,30-Aug-2021,60370-41934-IF,E-D-0.2,3,Hamlen Pallister,hpallisterds@ning.com,United States,Exc,D,0.2 kg,$3.65,$10.94,Excelsa,Dark,No
GYA-80327-368,04-Jun-2021,06899-54551-EH,A-D-1,4,Chantal Mersh,cmershdt@drupal.org,Ireland,Ara,D,1.0 kg,$9.95,$39.80,Arabica,Dark,No
TNW-41601-420,24-Nov-2020,66458-91190-YC,R-M-1,5,Marja Urion,murione5@alexa.com,Ireland,Rob,M,1.0 kg,$9.95,$49.75,Robusta,Medium,Yes
ALR-62963-723,21-Jun-2020,80463-43913-WZ,R-D-0.2,3,Malynda Purbrick,0,Ireland,Rob,D,0.2 kg,$2.69,$8.06,Robusta,Dark,Yes
JIG-27636-870,13-Jul-2020,67204-04870-LG,R-L-1,4,Alf Housaman,0,United States,Rob,L,1.0 kg,$11.95,$47.80,Robusta,Light,No
CTE-31437-326,02-Jan-2019,22721-63196-UJ,R-M-0.2,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Rob,M,0.2 kg,$2.99,$11.94,Robusta,Medium,No
CTE-31437-326,02-Jan-2019,22721-63196-UJ,E-M-0.2,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Exc,M,0.2 kg,$4.13,$16.50,Excelsa,Medium,No
CTE-31437-326,02-Jan-2019,22721-63196-UJ,L-D-1,4,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Lib,D,1.0 kg,$12.95,$51.80,Liberica,Dark,No
CTE-31437-326,02-Jan-2019,22721-63196-UJ,L-L-0.2,3,Gladi Ducker,gduckerdx@patch.com,United Kingdom,Lib,L,0.2 kg,$4.76,$14.27,Liberica,Light,No
SLD-63003-334,17-Feb-2022,55515-37571-RS,L-M-0.2,6,Wain Stearley,wstearleye1@census.gov,United States,Lib,M,0.2 kg,$4.37,$26.19,Liberica,Medium,No
BXN-64230-789,19-Dec-2020,25598-77476-CB,A-L-1,2,Diane-marie Wincer,dwincere2@marriott.com,United States,Ara,L,1.0 kg,$12.95,$25.90,Arabica,Light,Yes
XEE-37895-169,20-Feb-2019,14888-85625-TM,A-L-2.5,3,Perry Lyfield,plyfielde3@baidu.com,United States,Ara,L,2.5 kg,$29.79,$89.36,Arabica,Light,Yes
ZTX-80764-911,14-Jan-2021,92793-68332-NR,L-D-0.5,6,Heall Perris,hperrise4@studiopress.com,Ireland,Lib,D,0.5 kg,$7.77,$46.62,Liberica,Dark,No
WVT-88135-549,16-Nov-2019,66458-91190-YC,A-D-1,3,Marja Urion,murione5@alexa.com,Ireland,Ara,D,1.0 kg,$9.95,$29.85,Arabica,Dark,Yes
IPA-94170-889,04-Dec-2019,64439-27325-LG,R-L-0.2,3,Camellia Kid,ckide6@narod.ru,Ireland,Rob,L,0.2 kg,$3.59,$10.76,Robusta,Light,Yes
YQL-63755-365,31-Jul-2020,78570-76770-LB,A-M-0.2,4,Carolann Beine,cbeinee7@xinhuanet.com,United States,Ara,M,0.2 kg,$3.38,$13.50,Arabica,Medium,Yes
RKW-81145-984,11-Mar-2019,98661-69719-VI,L-L-1,3,Celia Bakeup,cbakeupe8@globo.com,United States,Lib,L,1.0 kg,$15.85,$47.55,Liberica,Light,No
MBT-23379-866,10-May-2022,82990-92703-IX,L-L-1,5,Nataniel Helkin,nhelkine9@example.com,United States,Lib,L,1.0 kg,$15.85,$79.25,Liberica,Light,No
GEJ-39834-935,25-Dec-2021,49412-86877-VY,L-M-0.2,6,Pippo Witherington,pwitheringtonea@networkadvertising.org,United States,Lib,M,0.2 kg,$4.37,$26.19,Liberica,Medium,Yes
KRW-91640-596,22-Apr-2022,70879-00984-FJ,R-L-0.5,3,Tildie Tilzey,ttilzeyeb@hostgator.com,United States,Rob,L,0.5 kg,$7.17,$21.51,Robusta,Light,No
AOT-70449-651,11-Jun-2022,53414-73391-CR,R-D-2.5,5,Cindra Burling,0,United States,Rob,D,2.5 kg,$20.59,$102.93,Robusta,Dark,Yes
DGC-21813-731,27-Apr-2022,43606-83072-OA,L-D-0.2,2,Channa Belamy,0,United States,Lib,D,0.2 kg,$3.89,$7.77,Liberica,Dark,No
JBE-92943-643,29-Dec-2020,84466-22864-CE,E-D-2.5,5,Karl Imorts,kimortsee@alexa.com,United States,Exc,D,2.5 kg,$27.95,$139.73,Excelsa,Dark,No
ZIL-34948-499,14-Jul-2020,66458-91190-YC,A-D-0.5,2,Marja Urion,murione5@alexa.com,Ireland,Ara,D,0.5 kg,$5.97,$11.94,Arabica,Dark,Yes
JSU-23781-256,07-Sep-2021,76499-89100-JQ,L-D-0.2,1,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,Lib,D,0.2 kg,$3.89,$3.89,Liberica,Dark,No
JSU-23781-256,07-Sep-2021,76499-89100-JQ,R-M-1,4,Mag Armistead,marmisteadeg@blogtalkradio.com,United States,Rob,M,1.0 kg,$9.95,$39.80,Robusta,Medium,No
VPX-44956-367,09-Jun-2019,39582-35773-ZJ,R-M-0.5,5,Vasili Upstone,vupstoneei@google.pl,United States,Rob,M,0.5 kg,$5.97,$29.85,Robusta,Medium,No
VTB-46451-959,25-Oct-2020,66240-46962-IO,L-D-2.5,1,Berty Beelby,bbeelbyej@rediff.com,Ireland,Lib,D,2.5 kg,$29.79,$29.79,Liberica,Dark,No
DNZ-11665-950,28-Feb-2021,10637-45522-ID,L-L-2.5,2,Erny Stenyng,0,United States,Lib,L,2.5 kg,$36.46,$72.91,Liberica,Light,No
ITR-54735-364,26-Jul-2020,92599-58687-CS,R-D-0.2,5,Edin Yantsurev,0,United States,Rob,D,0.2 kg,$2.69,$13.43,Robusta,Dark,Yes
YDS-02797-307,05-Jun-2022,06058-48844-PI,E-M-2.5,4,Webb Speechly,wspeechlyem@amazon.com,United States,Exc,M,2.5 kg,$31.63,$126.50,Excelsa,Medium,Yes
BPG-68988-842,21-Feb-2019,53631-24432-SY,E-M-0.5,5,Irvine Phillpot,iphillpoten@buzzfeed.com,United Kingdom,Exc,M,0.5 kg,$8.25,$41.25,Excelsa,Medium,No
XZG-51938-658,05-Apr-2020,18275-73980-KL,E-L-0.5,6,Lem Pennacci,lpennaccieo@statcounter.com,United States,Exc,L,0.5 kg,$8.91,$53.46,Excelsa,Light,No
KAR-24978-271,10-Jan-2019,23187-65750-HZ,R-M-1,6,Starr Arpin,sarpinep@moonfruit.com,United States,Rob,M,1.0 kg,$9.95,$59.70,Robusta,Medium,No
FQK-28730-361,12-Apr-2022,22725-79522-GP,R-M-1,6,Donny Fries,dfrieseq@cargocollective.com,United States,Rob,M,1.0 kg,$9.95,$59.70,Robusta,Medium,No
BGB-67996-089,30-Jan-2022,06279-72603-JE,R-D-1,5,Rana Sharer,rsharerer@flavors.me,United States,Rob,D,1.0 kg,$8.95,$44.75,Robusta,Dark,No
XMC-20620-809,14-May-2021,83543-79246-ON,E-M-0.5,2,Nannie Naseby,nnasebyes@umich.edu,United States,Exc,M,0.5 kg,$8.25,$16.50,Excelsa,Medium,Yes
ZSO-58292-191,12-Jun-2022,66794-66795-VW,R-D-0.5,4,Rea Offell,0,United States,Rob,D,0.5 kg,$5.37,$21.48,Robusta,Dark,No
LWJ-06793-303,02-Jan-2022,95424-67020-AP,R-M-2.5,2,Kris O'Cullen,koculleneu@ca.gov,Ireland,Rob,M,2.5 kg,$22.89,$45.77,Robusta,Medium,Yes
FLM-82229-989,24-Jan-2022,73017-69644-MS,L-L-0.2,2,Timoteo Glisane,0,Ireland,Lib,L,0.2 kg,$4.76,$9.51,Liberica,Light,No
CPV-90280-133,20-Mar-2019,66458-91190-YC,R-D-0.2,3,Marja Urion,murione5@alexa.com,Ireland,Rob,D,0.2 kg,$2.69,$8.06,Robusta,Dark,Yes
OGW-60685-912,21-Nov-2020,67423-10113-LM,E-D-2.5,4,Hildegarde Brangan,hbranganex@woothemes.com,United States,Exc,D,2.5 kg,$27.95,$111.78,Excelsa,Dark,Yes
DEC-11160-362,13-Oct-2021,48582-05061-RY,R-D-0.2,4,Amii Gallyon,agallyoney@engadget.com,United States,Rob,D,0.2 kg,$2.69,$10.74,Robusta,Dark,Yes
WCT-07869-499,19-Oct-2021,32031-49093-KE,R-D-0.5,5,Birgit Domange,bdomangeez@yahoo.co.jp,United States,Rob,D,0.5 kg,$5.37,$26.85,Robusta,Dark,No
FHD-89872-325,29-Apr-2019,31715-98714-OO,L-L-1,4,Killian Osler,koslerf0@gmpg.org,United States,Lib,L,1.0 kg,$15.85,$63.40,Liberica,Light,Yes
AZF-45991-584,12-Oct-2019,73759-17258-KA,A-D-2.5,1,Lora Dukes,0,Ireland,Ara,D,2.5 kg,$22.89,$22.89,Arabica,Dark,Yes
MDG-14481-513,19-May-2021,64897-79178-MH,A-M-2.5,4,Zack Pellett,zpellettf2@dailymotion.com,United States,Ara,M,2.5 kg,$25.88,$103.50,Arabica,Medium,No
OFN-49424-848,03-Jul-2021,73346-85564-JB,R-L-2.5,2,Ilaire Sprakes,isprakesf3@spiegel.de,United States,Rob,L,2.5 kg,$27.49,$54.97,Robusta,Light,No
NFA-03411-746,08-Feb-2020,07476-13102-NJ,A-L-0.5,2,Heda Fromant,hfromantf4@ucsd.edu,United States,Ara,L,0.5 kg,$7.77,$15.54,Arabica,Light,No
CYM-74988-450,16-Oct-2020,87223-37422-SK,L-D-0.2,4,Rufus Flear,rflearf5@artisteer.com,United Kingdom,Lib,D,0.2 kg,$3.89,$15.54,Liberica,Dark,No
WTV-24996-658,23-Oct-2020,57837-15577-YK,E-D-2.5,3,Dom Milella,0,Ireland,Exc,D,2.5 kg,$27.95,$83.84,Excelsa,Dark,No
DSL-69915-544,10-Mar-2021,10142-55267-YO,R-L-0.2,3,Wilek Lightollers,wlightollersf9@baidu.com,United States,Rob,L,0.2 kg,$3.59,$10.76,Robusta,Light,Yes
NBT-35757-542,07-Jul-2021,73647-66148-VM,E-L-0.2,3,Bette-ann Munden,bmundenf8@elpais.com,United States,Exc,L,0.2 kg,$4.46,$13.37,Excelsa,Light,Yes
OYU-25085-528,05-Feb-2021,10142-55267-YO,E-L-0.2,4,Wilek Lightollers,wlightollersf9@baidu.com,United States,Exc,L,0.2 kg,$4.46,$17.82,Excelsa,Light,Yes
XCG-07109-195,11-Dec-2020,92976-19453-DT,L-D-0.2,6,Nick Brakespear,nbrakespearfa@rediff.com,United States,Lib,D,0.2 kg,$3.89,$23.31,Liberica,Dark,Yes
YZA-25234-630,13-May-2022,89757-51438-HX,E-D-0.2,2,Malynda Glawsop,mglawsopfb@reverbnation.com,United States,Exc,D,0.2 kg,$3.65,$7.29,Excelsa,Dark,No
OKU-29966-417,23-Oct-2019,76192-13390-HZ,E-L-0.2,4,Granville Alberts,galbertsfc@etsy.com,United Kingdom,Exc,L,0.2 kg,$4.46,$17.82,Excelsa,Light,Yes
MEX-29350-659,11-Sep-2020,02009-87294-SY,E-M-1,5,Vasily Polglase,vpolglasefd@about.me,United States,Exc,M,1.0 kg,$13.75,$68.75,Excelsa,Medium,No
NOY-99738-977,29-Sep-2019,82872-34456-LJ,R-L-2.5,2,Madelaine Sharples,0,United Kingdom,Rob,L,2.5 kg,$27.49,$54.97,Robusta,Light,Yes
TCR-01064-030,03-Mar-2021,13181-04387-LI,E-M-1,6,Sigfrid Busch,sbuschff@so-net.ne.jp,Ireland,Exc,M,1.0 kg,$13.75,$82.50,Excelsa,Medium,No
YUL-42750-776,23-Nov-2021,24845-36117-TI,L-M-0.2,2,Cissiee Raisbeck,craisbeckfg@webnode.com,United States,Lib,M,0.2 kg,$4.37,$8.73,Liberica,Medium,Yes
XQJ-86887-506,06-Nov-2021,66458-91190-YC,E-L-1,4,Marja Urion,murione5@alexa.com,Ireland,Exc,L,1.0 kg,$14.85,$59.40,Excelsa,Light,Yes
CUN-90044-279,29-Jan-2021,86646-65810-TD,L-D-0.2,4,Kenton Wetherick,0,United States,Lib,D,0.2 kg,$3.89,$15.54,Liberica,Dark,Yes
ICC-73030-502,16-Apr-2022,59480-02795-IU,A-L-1,3,Reamonn Aynold,raynoldfj@ustream.tv,United States,Ara,L,1.0 kg,$12.95,$38.85,Arabica,Light,Yes
ADP-04506-084,24-Jul-2021,61809-87758-LJ,E-M-2.5,6,Hatty Dovydenas,0,United States,Exc,M,2.5 kg,$31.63,$189.75,Excelsa,Medium,Yes
PNU-22150-408,11-Aug-2019,77408-43873-RS,A-D-0.2,6,Nathaniel Bloxland,0,Ireland,Ara,D,0.2 kg,$2.99,$17.91,Arabica,Dark,Yes
VSQ-07182-513,23-Jul-2019,18366-65239-WF,L-L-0.2,6,Brendan Grece,bgrecefm@naver.com,United Kingdom,Lib,L,0.2 kg,$4.76,$28.53,Liberica,Light,No
SPF-31673-217,09-Jun-2020,19485-98072-PS,E-M-1,6,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Exc,M,1.0 kg,$13.75,$82.50,Excelsa,Medium,No
NEX-63825-598,22-Feb-2020,72072-33025-SD,R-L-0.5,2,Abbe Thys,athysfo@cdc.gov,United States,Rob,L,0.5 kg,$7.17,$14.34,Robusta,Light,No
XPG-66112-335,19-Jul-2020,58118-22461-GC,R-D-2.5,4,Jackquelin Chugg,jchuggfp@about.me,United States,Rob,D,2.5 kg,$20.59,$82.34,Robusta,Dark,No
NSQ-72210-345,20-Sep-2021,90940-63327-DJ,A-M-0.2,6,Audra Kelston,akelstonfq@sakura.ne.jp,United States,Ara,M,0.2 kg,$3.38,$20.25,Arabica,Medium,Yes
XRR-28376-277,02-May-2021,64481-42546-II,R-L-2.5,6,Elvina Angel,0,Ireland,Rob,L,2.5 kg,$27.49,$164.91,Robusta,Light,No
WHQ-25197-475,26-Nov-2021,27536-28463-NJ,L-L-0.2,4,Claiborne Mottram,cmottramfs@harvard.edu,United States,Lib,L,0.2 kg,$4.76,$19.02,Liberica,Light,Yes
HMB-30634-745,18-Feb-2020,19485-98072-PS,A-D-2.5,6,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Ara,D,2.5 kg,$22.89,$137.31,Arabica,Dark,No
XTL-68000-371,07-Apr-2020,70140-82812-KD,A-M-0.5,4,Donalt Sangwin,dsangwinfu@weebly.com,United States,Ara,M,0.5 kg,$6.75,$27.00,Arabica,Medium,No
YES-51109-625,31-Jan-2022,91895-55605-LS,E-L-0.5,4,Elizabet Aizikowitz,eaizikowitzfv@virginia.edu,United Kingdom,Exc,L,0.5 kg,$8.91,$35.64,Excelsa,Light,No
EAY-89850-211,19-Feb-2019,43155-71724-XP,A-D-0.2,2,Herbie Peppard,0,United States,Ara,D,0.2 kg,$2.99,$5.97,Arabica,Dark,Yes
IOQ-84840-827,12-Nov-2019,32038-81174-JF,A-M-1,6,Cornie Venour,cvenourfx@ask.com,United States,Ara,M,1.0 kg,$11.25,$67.50,Arabica,Medium,No
FBD-56220-430,16-May-2022,59205-20324-NB,R-L-0.2,6,Maggy Harby,mharbyfy@163.com,United States,Rob,L,0.2 kg,$3.59,$21.51,Robusta,Light,Yes
COV-52659-202,12-Feb-2021,99899-54612-NX,L-M-2.5,2,Reggie Thickpenny,rthickpennyfz@cafepress.com,United States,Lib,M,2.5 kg,$33.47,$66.93,Liberica,Medium,No
YUO-76652-814,04-Apr-2021,26248-84194-FI,A-D-0.2,6,Phyllys Ormerod,pormerodg0@redcross.org,United States,Ara,D,0.2 kg,$2.99,$17.91,Arabica,Dark,No
PBT-36926-102,02-Aug-2021,19485-98072-PS,L-M-1,4,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Lib,M,1.0 kg,$14.55,$58.20,Liberica,Medium,No
